Model Type: WaveAnalyzer 1500S
Model Number: 1500S
Serial Number: WA000819
Firmware Version: 1.04
Software Version: 1.9.0
Trace Name: Trace D
Resolution Bandwidth: 150 MHz
Warnings: Normal,ETP1
Creation Time: 2025-07-08T13:22:47

Data:
Frequency [THz]	Wavelength [nm]	Absolute Power [mW]	Power X-Polarization [mW]	Power Y-Polarization [mW]
195.823650	1530.930804	7.741273E-5	2.252667E-5	5.489242E-5
195.823750	1530.930023	7.536563E-5	2.280711E-5	5.256640E-5
195.823850	1530.929241	7.467163E-5	2.270623E-5	5.199616E-5
195.823950	1530.928459	7.560241E-5	2.166150E-5	5.395908E-5
195.824050	1530.927677	7.721370E-5	2.140814E-5	5.582336E-5
195.824150	1530.926895	7.595625E-5	2.205480E-5	5.392302E-5
195.824250	1530.926114	7.719861E-5	2.308449E-5	5.415670E-5
195.824350	1530.925332	7.787214E-5	2.404394E-5	5.384841E-5
195.824450	1530.924550	7.731879E-5	2.410069E-5	5.321538E-5
195.824550	1530.923768	7.805355E-5	2.424183E-5	5.383020E-5
195.824650	1530.922986	7.844089E-5	2.485000E-5	5.361789E-5
195.824750	1530.922205	7.811975E-5	2.570483E-5	5.241580E-5
195.824850	1530.921423	7.436858E-5	2.382652E-5	5.054037E-5
195.824950	1530.920641	7.391007E-5	2.409773E-5	4.981879E-5
195.825050	1530.919859	7.301321E-5	2.503174E-5	4.798497E-5
195.825150	1530.919078	7.396039E-5	2.314847E-5	5.082985E-5
195.825250	1530.918296	7.569962E-5	2.338904E-5	5.230905E-5
195.825350	1530.917514	7.352104E-5	2.392500E-5	4.960909E-5
195.825450	1530.916732	7.416634E-5	2.225930E-5	5.191680E-5
195.825550	1530.915950	7.432955E-5	2.128588E-5	5.304818E-5
195.825650	1530.915169	7.270760E-5	2.100337E-5	5.173793E-5
195.825750	1530.914387	7.297552E-5	2.118722E-5	5.180986E-5
195.825850	1530.913605	7.222691E-5	2.092079E-5	5.131831E-5
195.825950	1530.912823	7.055917E-5	2.130923E-5	4.925775E-5
195.826050	1530.912042	7.498981E-5	2.276630E-5	5.221772E-5
195.826150	1530.911260	7.551007E-5	2.214420E-5	5.338111E-5
195.826250	1530.910478	7.274531E-5	2.123904E-5	5.153874E-5
195.826350	1530.909696	7.213666E-5	2.300563E-5	4.911993E-5
195.826450	1530.908915	7.241538E-5	2.412150E-5	4.831697E-5
195.826550	1530.908133	7.441062E-5	2.267233E-5	5.172701E-5
195.826650	1530.907351	7.797126E-5	2.224440E-5	5.574442E-5
195.826750	1530.906569	7.734283E-5	2.297555E-5	5.436775E-5
195.826850	1530.905787	7.569123E-5	2.231027E-5	5.336746E-5
195.826950	1530.905006	7.404640E-5	2.215060E-5	5.190843E-5
195.827050	1530.904224	7.565448E-5	2.224431E-5	5.341309E-5
195.827150	1530.903442	7.503550E-5	2.222787E-5	5.282160E-5
195.827250	1530.902660	7.138711E-5	2.217588E-5	4.922689E-5
195.827350	1530.901879	7.131971E-5	2.198916E-5	4.934617E-5
195.827450	1530.901097	7.216591E-5	2.215043E-5	5.003905E-5
195.827550	1530.900315	7.364670E-5	2.212421E-5	5.152502E-5
195.827650	1530.899533	7.225346E-5	2.239071E-5	4.987623E-5
195.827750	1530.898752	7.308896E-5	2.292480E-5	5.015980E-5
195.827850	1530.897970	7.279621E-5	2.286238E-5	4.995474E-5
195.827950	1530.897188	7.314483E-5	2.298062E-5	5.016419E-5
195.828050	1530.896406	7.497770E-5	2.398257E-5	5.097684E-5
195.828150	1530.895625	7.304312E-5	2.436801E-5	4.867210E-5
195.828250	1530.894843	7.188489E-5	2.278717E-5	4.910030E-5
195.828350	1530.894061	7.345104E-5	2.091166E-5	5.253597E-5
195.828450	1530.893279	7.524083E-5	2.227413E-5	5.297925E-5
195.828550	1530.892498	7.334635E-5	2.479635E-5	4.856618E-5
195.828650	1530.891716	7.386329E-5	2.532724E-5	4.853921E-5
195.828750	1530.890934	7.571696E-5	2.493591E-5	5.077059E-5
195.828850	1530.890152	7.497360E-5	2.431935E-5	5.067350E-5
195.828950	1530.889371	7.401083E-5	2.311199E-5	5.089030E-5
195.829050	1530.888589	7.276605E-5	2.217451E-5	5.061513E-5
195.829150	1530.887807	7.013111E-5	2.163745E-5	4.851735E-5
195.829250	1530.887025	6.993517E-5	2.224982E-5	4.768818E-5
195.829350	1530.886244	7.337337E-5	2.303743E-5	5.036331E-5
195.829450	1530.885462	7.501034E-5	2.302918E-5	5.199294E-5
195.829550	1530.884680	7.410757E-5	2.320322E-5	5.089426E-5
195.829650	1530.883898	7.252486E-5	2.312955E-5	4.939979E-5
195.829750	1530.883117	7.271001E-5	2.291153E-5	4.980400E-5
195.829850	1530.882335	7.455727E-5	2.331691E-5	5.125452E-5
195.829950	1530.881553	7.372183E-5	2.399163E-5	4.973019E-5
195.830050	1530.880771	7.726091E-5	2.483583E-5	5.241964E-5
195.830150	1530.879990	7.858763E-5	2.371953E-5	5.489054E-5
195.830250	1530.879208	7.442981E-5	2.192092E-5	5.251305E-5
195.830350	1530.878426	7.215899E-5	2.156208E-5	5.060685E-5
195.830450	1530.877644	7.945274E-5	2.450583E-5	5.495202E-5
195.830550	1530.876863	7.881838E-5	2.363284E-5	5.519386E-5
195.830650	1530.876081	7.260240E-5	2.232230E-5	5.028678E-5
195.830750	1530.875299	7.455219E-5	2.315662E-5	5.139738E-5
195.830850	1530.874517	7.758190E-5	2.272175E-5	5.486694E-5
195.830950	1530.873736	7.813768E-5	2.304188E-5	5.511561E-5
195.831050	1530.872954	7.717010E-5	2.409129E-5	5.306736E-5
195.831150	1530.872172	7.640838E-5	2.444317E-5	5.198114E-5
195.831250	1530.871391	7.605538E-5	2.367923E-5	5.239093E-5
195.831350	1530.870609	7.750926E-5	2.419215E-5	5.330085E-5
195.831450	1530.869827	8.025388E-5	2.489263E-5	5.537326E-5
195.831550	1530.869045	7.602322E-5	2.402943E-5	5.201080E-5
195.831650	1530.868264	7.509010E-5	2.372839E-5	5.134862E-5
195.831750	1530.867482	7.869193E-5	2.313248E-5	5.557568E-5
195.831850	1530.866700	7.875683E-5	2.342684E-5	5.534462E-5
195.831950	1530.865918	7.732272E-5	2.454034E-5	5.277528E-5
195.832050	1530.865137	7.849201E-5	2.512790E-5	5.336256E-5
195.832150	1530.864355	7.865604E-5	2.415914E-5	5.449298E-5
195.832250	1530.863573	7.687497E-5	2.301663E-5	5.385636E-5
195.832350	1530.862792	7.947104E-5	2.414035E-5	5.533477E-5
195.832450	1530.862010	8.076113E-5	2.501555E-5	5.572554E-5
195.832550	1530.861228	8.210132E-5	2.604037E-5	5.604569E-5
195.832650	1530.860446	8.442705E-5	2.526293E-5	5.917350E-5
195.832750	1530.859665	8.358013E-5	2.492649E-5	5.865643E-5
195.832850	1530.858883	8.200621E-5	2.569543E-5	5.631973E-5
195.832950	1530.858101	8.163668E-5	2.534670E-5	5.629709E-5
195.833050	1530.857320	7.859087E-5	2.523612E-5	5.336766E-5
195.833150	1530.856538	7.719615E-5	2.521608E-5	5.196905E-5
195.833250	1530.855756	7.862507E-5	2.528481E-5	5.334495E-5
195.833350	1530.854974	8.097159E-5	2.627664E-5	5.472305E-5
195.833450	1530.854193	8.296622E-5	2.574324E-5	5.721557E-5
195.833550	1530.853411	8.073637E-5	2.430733E-5	5.641029E-5
195.833650	1530.852629	8.014333E-5	2.433410E-5	5.581676E-5
195.833750	1530.851848	7.970306E-5	2.563331E-5	5.409272E-5
195.833850	1530.851066	7.865934E-5	2.507122E-5	5.360154E-5
195.833950	1530.850284	7.753038E-5	2.476788E-5	5.278213E-5
195.834050	1530.849502	7.944618E-5	2.550667E-5	5.395242E-5
195.834150	1530.848721	7.993013E-5	2.528829E-5	5.465221E-5
195.834250	1530.847939	7.556744E-5	2.327666E-5	5.228323E-5
195.834350	1530.847157	7.545863E-5	2.330108E-5	5.216272E-5
195.834450	1530.846376	7.892248E-5	2.539594E-5	5.353730E-5
195.834550	1530.845594	7.682728E-5	2.420432E-5	5.265279E-5
195.834650	1530.844812	7.539620E-5	2.348951E-5	5.192867E-5
195.834750	1530.844030	7.626984E-5	2.410394E-5	5.214856E-5
195.834850	1530.843249	7.696086E-5	2.315931E-5	5.382016E-5
195.834950	1530.842467	7.863920E-5	2.289485E-5	5.576468E-5
195.835050	1530.841685	7.633660E-5	2.295844E-5	5.337147E-5
195.835150	1530.840904	7.407878E-5	2.331380E-5	5.077533E-5
195.835250	1530.840122	7.505117E-5	2.419175E-5	5.085697E-5
195.835350	1530.839340	7.525955E-5	2.423367E-5	5.103158E-5
195.835450	1530.838559	7.519432E-5	2.393941E-5	5.125636E-5
195.835550	1530.837777	7.595524E-5	2.431525E-5	5.165911E-5
195.835650	1530.836995	7.569931E-5	2.520858E-5	5.050072E-5
195.835750	1530.836214	8.216786E-5	2.546116E-5	5.670963E-5
195.835850	1530.835432	8.533075E-5	2.370769E-5	6.161769E-5
195.835950	1530.834650	8.366271E-5	2.397787E-5	5.966527E-5
195.836050	1530.833868	8.056429E-5	2.414406E-5	5.639491E-5
195.836150	1530.833087	7.693633E-5	2.334121E-5	5.359974E-5
195.836250	1530.832305	7.772110E-5	2.469519E-5	5.302332E-5
195.836350	1530.831523	7.830880E-5	2.460142E-5	5.371787E-5
195.836450	1530.830742	7.924799E-5	2.416885E-5	5.507365E-5
195.836550	1530.829960	7.838904E-5	2.431379E-5	5.406802E-5
195.836650	1530.829178	7.746634E-5	2.330369E-5	5.418832E-5
195.836750	1530.828397	7.676188E-5	2.321692E-5	5.353884E-5
195.836850	1530.827615	7.617516E-5	2.380699E-5	5.239166E-5
195.836950	1530.826833	7.685886E-5	2.362207E-5	5.324933E-5
195.837050	1530.826052	7.392077E-5	2.179401E-5	5.212310E-5
195.837150	1530.825270	7.449112E-5	2.113431E-5	5.335536E-5
195.837250	1530.824488	7.720612E-5	2.413644E-5	5.308228E-5
195.837350	1530.823707	7.552645E-5	2.414650E-5	5.140895E-5
195.837450	1530.822925	7.311812E-5	2.346010E-5	4.965115E-5
195.837550	1530.822143	7.336946E-5	2.441867E-5	4.897202E-5
195.837650	1530.821361	7.459128E-5	2.424674E-5	5.035393E-5
195.837750	1530.820580	7.667146E-5	2.368817E-5	5.296693E-5
195.837850	1530.819798	7.916439E-5	2.394166E-5	5.522620E-5
195.837950	1530.819016	7.844626E-5	2.415224E-5	5.428749E-5
195.838050	1530.818235	7.664552E-5	2.370869E-5	5.294673E-5
195.838150	1530.817453	7.463836E-5	2.339173E-5	5.125858E-5
195.838250	1530.816671	7.539762E-5	2.466678E-5	5.071799E-5
195.838350	1530.815890	7.417242E-5	2.373149E-5	5.045655E-5
195.838450	1530.815108	7.293298E-5	2.251359E-5	5.044260E-5
195.838550	1530.814326	7.538686E-5	2.261112E-5	5.278497E-5
195.838650	1530.813545	7.736947E-5	2.352949E-5	5.384679E-5
195.838750	1530.812763	7.535324E-5	2.426690E-5	5.109605E-5
195.838850	1530.811981	7.264601E-5	2.127487E-5	5.137408E-5
195.838950	1530.811200	7.043548E-5	2.260375E-5	4.783604E-5
195.839050	1530.810418	7.538690E-5	2.260342E-5	5.282403E-5
195.839150	1530.809636	8.057421E-5	2.239367E-5	5.819945E-5
195.839250	1530.808855	7.317140E-5	2.297635E-5	5.017686E-5
195.839350	1530.808073	7.828650E-5	2.569067E-5	5.261449E-5
195.839450	1530.807291	7.524316E-5	2.424460E-5	5.100784E-5
195.839550	1530.806510	7.437310E-5	2.291282E-5	5.149141E-5
195.839650	1530.805728	7.813447E-5	2.257692E-5	5.553427E-5
195.839750	1530.804946	7.953953E-5	2.388167E-5	5.563883E-5
195.839850	1530.804165	7.465008E-5	2.306346E-5	5.159524E-5
195.839950	1530.803383	7.515475E-5	2.174332E-5	5.341072E-5
195.840050	1530.802601	7.369932E-5	2.139843E-5	5.230958E-5
195.840150	1530.801820	7.648068E-5	2.402790E-5	5.247584E-5
195.840250	1530.801038	7.944063E-5	2.307886E-5	5.635327E-5
195.840350	1530.800256	7.967958E-5	2.241350E-5	5.726351E-5
195.840450	1530.799475	7.525182E-5	2.274147E-5	5.254655E-5
195.840550	1530.798693	7.546408E-5	2.460032E-5	5.084438E-5
195.840650	1530.797911	7.549995E-5	2.363103E-5	5.187870E-5
195.840750	1530.797130	6.892246E-5	2.156883E-5	4.736507E-5
195.840850	1530.796348	7.501138E-5	2.200538E-5	5.302902E-5
195.840950	1530.795567	7.393288E-5	2.036387E-5	5.356265E-5
195.841050	1530.794785	8.044009E-5	2.099510E-5	5.942975E-5
195.841150	1530.794003	8.239334E-5	2.447206E-5	5.790533E-5
195.841250	1530.793222	7.037729E-5	2.034301E-5	5.003646E-5
195.841350	1530.792440	7.535898E-5	2.352974E-5	5.181471E-5
195.841450	1530.791658	7.713344E-5	2.361599E-5	5.353916E-5
195.841550	1530.790877	7.834772E-5	2.199049E-5	5.638318E-5
195.841650	1530.790095	7.316914E-5	2.253663E-5	5.064460E-5
195.841750	1530.789313	7.059329E-5	2.290180E-5	4.769000E-5
195.841850	1530.788532	7.573507E-5	2.250184E-5	5.323924E-5
195.841950	1530.787750	7.433777E-5	2.323198E-5	5.110938E-5
195.842050	1530.786968	7.093067E-5	2.107383E-5	4.988461E-5
195.842150	1530.786187	7.462415E-5	2.346989E-5	5.115991E-5
195.842250	1530.785405	7.149250E-5	2.128653E-5	5.023337E-5
195.842350	1530.784623	7.437300E-5	2.443867E-5	4.995005E-5
195.842450	1530.783842	7.485342E-5	2.306576E-5	5.179573E-5
195.842550	1530.783060	7.552961E-5	2.311604E-5	5.244885E-5
195.842650	1530.782279	7.044864E-5	2.476153E-5	4.570416E-5
195.842750	1530.781497	7.338819E-5	2.303647E-5	5.033239E-5
195.842850	1530.780715	7.499346E-5	2.310804E-5	5.188421E-5
195.842950	1530.779934	7.695163E-5	2.292690E-5	5.404346E-5
195.843050	1530.779152	7.504049E-5	2.320283E-5	5.184212E-5
195.843150	1530.778370	7.401247E-5	2.076673E-5	5.325679E-5
195.843250	1530.777589	7.277251E-5	2.011676E-5	5.266468E-5
195.843350	1530.776807	7.354066E-5	2.070186E-5	5.285552E-5
195.843450	1530.776025	7.399561E-5	2.231162E-5	5.168500E-5
195.843550	1530.775244	7.749450E-5	2.148133E-5	5.601934E-5
195.843650	1530.774462	7.771497E-5	2.222251E-5	5.551858E-5
195.843750	1530.773681	7.441939E-5	2.240335E-5	5.200227E-5
195.843850	1530.772899	7.568748E-5	2.281435E-5	5.288875E-5
195.843950	1530.772117	7.667734E-5	2.259852E-5	5.407811E-5
195.844050	1530.771336	7.850383E-5	2.281607E-5	5.570904E-5
195.844150	1530.770554	7.288321E-5	2.401342E-5	4.884823E-5
195.844250	1530.769772	7.677837E-5	2.043989E-5	5.633629E-5
195.844350	1530.768991	7.503886E-5	2.281321E-5	5.223524E-5
195.844450	1530.768209	7.391753E-5	2.395365E-5	4.996958E-5
195.844550	1530.767428	7.301999E-5	2.472978E-5	4.831211E-5
195.844650	1530.766646	7.499362E-5	2.405409E-5	5.094649E-5
195.844750	1530.765864	7.490886E-5	2.324741E-5	5.167074E-5
195.844850	1530.765083	7.780392E-5	2.280310E-5	5.499777E-5
195.844950	1530.764301	8.087952E-5	2.283212E-5	5.804441E-5
195.845050	1530.763519	7.986595E-5	2.357661E-5	5.628176E-5
195.845150	1530.762738	7.879442E-5	2.522879E-5	5.355083E-5
195.845250	1530.761956	7.471852E-5	2.373603E-5	5.103016E-5
195.845350	1530.761175	7.275814E-5	2.126149E-5	5.151927E-5
195.845450	1530.760393	7.612875E-5	2.065782E-5	5.549264E-5
195.845550	1530.759611	7.251243E-5	2.239319E-5	5.011478E-5
195.845650	1530.758830	7.536464E-5	2.328834E-5	5.207619E-5
195.845750	1530.758048	7.597605E-5	2.412808E-5	5.187360E-5
195.845850	1530.757266	7.325879E-5	2.446063E-5	4.881420E-5
195.845950	1530.756485	7.562900E-5	2.468891E-5	5.095985E-5
195.846050	1530.755703	7.880851E-5	2.663344E-5	5.217476E-5
195.846150	1530.754922	6.730936E-5	2.082740E-5	4.646991E-5
195.846250	1530.754140	6.987702E-5	2.260978E-5	4.726272E-5
195.846350	1530.753358	7.341855E-5	2.290974E-5	5.053299E-5
195.846450	1530.752577	7.604776E-5	2.197958E-5	5.409654E-5
195.846550	1530.751795	7.437132E-5	2.310146E-5	5.128703E-5
195.846650	1530.751014	8.148640E-5	2.683866E-5	5.468138E-5
195.846750	1530.750232	8.112653E-5	2.478083E-5	5.636051E-5
195.846850	1530.749450	7.074207E-5	2.393489E-5	4.681958E-5
195.846950	1530.748669	7.131427E-5	2.365132E-5	4.767925E-5
195.847050	1530.747887	7.574990E-5	2.504689E-5	5.073099E-5
195.847150	1530.747106	7.722609E-5	2.246208E-5	5.475285E-5
195.847250	1530.746324	7.328103E-5	2.346994E-5	4.981319E-5
195.847350	1530.745542	7.097261E-5	2.302015E-5	4.796643E-5
195.847450	1530.744761	7.232835E-5	2.341490E-5	4.890825E-5
195.847550	1530.743979	7.135258E-5	2.236468E-5	4.898924E-5
195.847650	1530.743198	7.541848E-5	2.492979E-5	5.050559E-5
195.847750	1530.742416	7.603809E-5	2.376517E-5	5.227252E-5
195.847850	1530.741634	7.278281E-5	2.365559E-5	4.913463E-5
195.847950	1530.740853	7.118804E-5	2.196326E-5	4.925138E-5
195.848050	1530.740071	7.548442E-5	2.323012E-5	5.226909E-5
195.848150	1530.739290	7.489591E-5	2.381130E-5	5.110029E-5
195.848250	1530.738508	7.080169E-5	2.276307E-5	4.804474E-5
195.848350	1530.737726	7.510575E-5	2.315394E-5	5.197493E-5
195.848450	1530.736945	8.288484E-5	2.375728E-5	5.912700E-5
195.848550	1530.736163	7.294344E-5	2.164200E-5	5.130937E-5
195.848650	1530.735382	7.314756E-5	2.202549E-5	5.113083E-5
195.848750	1530.734600	7.070268E-5	2.301396E-5	4.767416E-5
195.848850	1530.733818	7.637499E-5	2.341700E-5	5.293061E-5
195.848950	1530.733037	7.143104E-5	2.174840E-5	4.969764E-5
195.849050	1530.732255	7.415373E-5	2.230772E-5	5.186734E-5
195.849150	1530.731474	7.211059E-5	2.381661E-5	4.832184E-5
195.849250	1530.730692	7.464829E-5	2.202144E-5	5.262040E-5
195.849350	1530.729911	7.278984E-5	2.421132E-5	4.859630E-5
195.849450	1530.729129	7.528086E-5	2.253395E-5	5.274361E-5
195.849550	1530.728347	7.292914E-5	2.262527E-5	5.030030E-5
195.849650	1530.727566	7.786448E-5	2.509350E-5	5.278552E-5
195.849750	1530.726784	7.894403E-5	2.492501E-5	5.401614E-5
195.849850	1530.726003	7.447724E-5	2.363651E-5	5.082554E-5
195.849950	1530.725221	7.276248E-5	2.346643E-5	4.930011E-5
195.850050	1530.724439	7.283554E-5	2.439507E-5	4.844218E-5
195.850150	1530.723658	7.366671E-5	2.368509E-5	4.997663E-5
195.850250	1530.722876	7.055211E-5	2.232584E-5	4.822565E-5
195.850350	1530.722095	7.220281E-5	2.272377E-5	4.949920E-5
195.850450	1530.721313	7.467899E-5	2.346054E-5	5.121569E-5
195.850550	1530.720532	7.458177E-5	2.427828E-5	5.030640E-5
195.850650	1530.719750	7.589904E-5	2.158089E-5	5.432288E-5
195.850750	1530.718968	8.104432E-5	2.591381E-5	5.512043E-5
195.850850	1530.718187	7.494744E-5	2.403135E-5	5.092096E-5
195.850950	1530.717405	7.825312E-5	2.213405E-5	5.612492E-5
195.851050	1530.716624	7.453955E-5	2.374188E-5	5.081295E-5
195.851150	1530.715842	7.204825E-5	2.436756E-5	4.768980E-5
195.851250	1530.715061	7.556117E-5	2.310801E-5	5.242708E-5
195.851350	1530.714279	7.943771E-5	2.327146E-5	5.615376E-5
195.851450	1530.713497	7.919125E-5	2.410413E-5	5.509539E-5
195.851550	1530.712716	7.783778E-5	2.223443E-5	5.560812E-5
195.851650	1530.711934	7.674363E-5	2.202808E-5	5.472128E-5
195.851750	1530.711153	7.615092E-5	2.342835E-5	5.274627E-5
195.851850	1530.710371	7.285562E-5	2.392643E-5	4.892862E-5
195.851950	1530.709590	7.701901E-5	2.634825E-5	5.066240E-5
195.852050	1530.708808	7.910993E-5	2.335204E-5	5.575704E-5
195.852150	1530.708026	7.598176E-5	2.414623E-5	5.183985E-5
195.852250	1530.707245	7.737170E-5	2.306976E-5	5.429552E-5
195.852350	1530.706463	7.996801E-5	2.405741E-5	5.591472E-5
195.852450	1530.705682	7.584232E-5	2.269776E-5	5.314217E-5
195.852550	1530.704900	8.159718E-5	2.503952E-5	5.656030E-5
195.852650	1530.704119	7.818179E-5	2.466600E-5	5.351202E-5
195.852750	1530.703337	7.971375E-5	2.463607E-5	5.507193E-5
195.852850	1530.702556	7.660805E-5	2.528654E-5	5.133168E-5
195.852950	1530.701774	7.918554E-5	2.553975E-5	5.365673E-5
195.853050	1530.700992	7.847207E-5	2.314645E-5	5.533001E-5
195.853150	1530.700211	7.179592E-5	2.262420E-5	4.917500E-5
195.853250	1530.699429	7.273121E-5	2.368755E-5	4.902991E-5
195.853350	1530.698648	7.373872E-5	2.358958E-5	5.016355E-5
195.853450	1530.697866	7.400427E-5	2.398008E-5	5.001907E-5
195.853550	1530.697085	8.066342E-5	2.511884E-5	5.553453E-5
195.853650	1530.696303	7.833514E-5	2.657321E-5	5.177299E-5
195.853750	1530.695522	7.863311E-5	2.536899E-5	5.327932E-5
195.853850	1530.694740	7.489107E-5	2.242235E-5	5.246020E-5
195.853950	1530.693958	8.144652E-5	2.395639E-5	5.746467E-5
195.854050	1530.693177	7.973283E-5	2.503587E-5	5.471967E-5
195.854150	1530.692395	8.084646E-5	2.408211E-5	5.677482E-5
195.854250	1530.691614	7.814619E-5	2.393519E-5	5.421391E-5
195.854350	1530.690832	7.062152E-5	2.321756E-5	4.739987E-5
195.854450	1530.690051	7.519258E-5	2.740948E-5	4.779510E-5
195.854550	1530.689269	8.008550E-5	2.673151E-5	5.337914E-5
195.854650	1530.688488	7.520393E-5	2.438187E-5	5.081456E-5
195.854750	1530.687706	8.094016E-5	2.616523E-5	5.479330E-5
195.854850	1530.686925	7.366827E-5	2.553215E-5	4.815474E-5
195.854950	1530.686143	7.384921E-5	2.489676E-5	4.897200E-5
195.855050	1530.685361	7.816590E-5	2.448275E-5	5.370296E-5
195.855150	1530.684580	7.647253E-5	2.425097E-5	5.224792E-5
195.855250	1530.683798	7.648580E-5	2.184344E-5	5.464079E-5
195.855350	1530.683017	7.274833E-5	2.324754E-5	4.949923E-5
195.855450	1530.682235	7.954060E-5	2.226823E-5	5.729166E-5
195.855550	1530.681454	7.851610E-5	2.374915E-5	5.478259E-5
195.855650	1530.680672	7.809015E-5	2.231149E-5	5.578192E-5
195.855750	1530.679891	7.319454E-5	2.230734E-5	5.089978E-5
195.855850	1530.679109	8.238413E-5	2.626325E-5	5.613723E-5
195.855950	1530.678328	8.041636E-5	2.194584E-5	5.847156E-5
195.856050	1530.677546	7.662814E-5	2.437520E-5	5.224150E-5
195.856150	1530.676765	7.683892E-5	2.561778E-5	5.122538E-5
195.856250	1530.675983	7.384461E-5	2.704336E-5	4.680075E-5
195.856350	1530.675201	7.514692E-5	2.348209E-5	5.167617E-5
195.856450	1530.674420	7.536318E-5	2.296996E-5	5.240533E-5
195.856550	1530.673638	7.511265E-5	2.285274E-5	5.225535E-5
195.856650	1530.672857	7.115346E-5	2.303768E-5	4.812773E-5
195.856750	1530.672075	7.551966E-5	2.334844E-5	5.215399E-5
195.856850	1530.671294	7.298144E-5	2.278732E-5	5.020041E-5
195.856950	1530.670512	7.452446E-5	2.295705E-5	5.158642E-5
195.857050	1530.669731	7.205500E-5	2.280418E-5	4.927126E-5
195.857150	1530.668949	6.841879E-5	2.360932E-5	4.484088E-5
195.857250	1530.668168	6.923054E-5	2.112346E-5	4.812259E-5
195.857350	1530.667386	6.826902E-5	2.119805E-5	4.708189E-5
195.857450	1530.666605	7.179824E-5	2.160421E-5	5.017577E-5
195.857550	1530.665823	6.890362E-5	2.073876E-5	4.817446E-5
195.857650	1530.665042	6.799205E-5	1.948512E-5	4.853225E-5
195.857750	1530.664260	6.938260E-5	2.296340E-5	4.641687E-5
195.857850	1530.663479	7.158405E-5	2.393426E-5	4.764203E-5
195.857950	1530.662697	6.710820E-5	2.100286E-5	4.610920E-5
195.858050	1530.661916	7.144505E-5	2.314015E-5	4.831383E-5
195.858150	1530.661134	7.449984E-5	2.302629E-5	5.148400E-5
195.858250	1530.660353	7.695487E-5	2.324461E-5	5.370913E-5
195.858350	1530.659571	7.243088E-5	2.311788E-5	4.933379E-5
195.858450	1530.658790	7.365109E-5	2.065258E-5	5.299142E-5
195.858550	1530.658008	7.366903E-5	2.238044E-5	5.129166E-5
195.858650	1530.657227	7.074196E-5	2.173062E-5	4.902125E-5
195.858750	1530.656445	7.234919E-5	2.302281E-5	4.935566E-5
195.858850	1530.655664	6.813355E-5	2.111035E-5	4.704967E-5
195.858950	1530.654882	6.804829E-5	2.162276E-5	4.644210E-5
195.859050	1530.654100	7.179369E-5	2.179958E-5	4.997719E-5
195.859150	1530.653319	7.525906E-5	2.323126E-5	5.203539E-5
195.859250	1530.652537	7.390114E-5	2.137849E-5	5.250067E-5
195.859350	1530.651756	7.574273E-5	2.368399E-5	5.204965E-5
195.859450	1530.650974	7.794440E-5	2.804010E-5	4.991066E-5
195.859550	1530.650193	7.510104E-5	2.302688E-5	5.208461E-5
195.859650	1530.649411	7.592548E-5	2.443201E-5	5.149790E-5
195.859750	1530.648630	7.502158E-5	2.155027E-5	5.348201E-5
195.859850	1530.647848	7.084949E-5	2.309772E-5	4.774451E-5
195.859950	1530.647067	6.794535E-5	2.081724E-5	4.712581E-5
195.860050	1530.646285	7.055606E-5	2.329043E-5	4.727568E-5
195.860150	1530.645504	7.230985E-5	2.601845E-5	4.630640E-5
195.860250	1530.644722	6.518980E-5	2.227334E-5	4.293588E-5
195.860350	1530.643941	7.072427E-5	2.535584E-5	4.540452E-5
195.860450	1530.643159	7.155714E-5	2.556866E-5	4.599448E-5
195.860550	1530.642378	7.019928E-5	2.266616E-5	4.756296E-5
195.860650	1530.641596	7.210763E-5	2.278361E-5	4.933804E-5
195.860750	1530.640815	6.648372E-5	2.137116E-5	4.512016E-5
195.860850	1530.640033	7.091929E-5	2.134922E-5	4.958879E-5
195.860950	1530.639252	7.230407E-5	2.309869E-5	4.922655E-5
195.861050	1530.638470	7.090399E-5	2.142017E-5	4.950817E-5
195.861150	1530.637689	7.212758E-5	2.365884E-5	4.847247E-5
195.861250	1530.636908	6.729999E-5	2.165045E-5	4.565176E-5
195.861350	1530.636126	6.581622E-5	2.255322E-5	4.327986E-5
195.861450	1530.635345	7.206556E-5	2.316578E-5	4.890567E-5
195.861550	1530.634563	7.340540E-5	2.514883E-5	4.823623E-5
195.861650	1530.633782	6.805124E-5	2.285403E-5	4.520774E-5
195.861750	1530.633000	7.107167E-5	2.308781E-5	4.799709E-5
195.861850	1530.632219	7.084570E-5	2.393281E-5	4.692141E-5
195.861950	1530.631437	7.532512E-5	2.408591E-5	5.123005E-5
195.862050	1530.630656	7.295144E-5	1.994532E-5	5.298923E-5
195.862150	1530.629874	6.698529E-5	1.934083E-5	4.764724E-5
195.862250	1530.629093	6.588086E-5	2.161801E-5	4.425948E-5
195.862350	1530.628311	6.901310E-5	2.212179E-5	4.690649E-5
195.862450	1530.627530	7.180836E-5	2.340773E-5	4.840188E-5
195.862550	1530.626748	7.306883E-5	2.317836E-5	4.990164E-5
195.862650	1530.625967	6.924341E-5	2.406553E-5	4.515928E-5
195.862750	1530.625185	6.978475E-5	2.289298E-5	4.690204E-5
195.862850	1530.624404	7.173882E-5	2.174846E-5	4.998413E-5
195.862950	1530.623622	7.007312E-5	2.220258E-5	4.788724E-5
